id_viaje;origen_viaje;destino_viaje;estado_actual;tipo_vehiculo;nombre_chofer;apellido_chofer;start_date;start_time;end_date;end_time;last_update
118457;546;600;4;1;Jason;Newsted;11/10/19;12:38;11/10/19;12:38;18/3/23
118463;546;600;1;1;Bob;Trujillo;8/5/20;10:25;8/5/20;11:02;8/3/23
118488;545;600;2;1;Lars;Burton;20/1/19;16:11;20/1/19;17:12;22/4/23
118505;547;600;4;1;Robert;Trujillo;16/3/19;18:16;16/3/19;18:59;7/4/23
118552;544;601;2;1;Cliff;Ulrich;24/12/18;18:23;24/12/18;18:23;8/3/23
118608;545;601;1;2;Bob;Ulrich;30/4/21;08:23;30/4/21;09:27;14/3/23
118627;544;601;4;1;James;Hammet;20/5/19;20:39;20/5/19;21:23;10/4/23
118630;546;600;3;2;Bob;Burton;28/12/19;16:03;28/12/19;16:03;23/4/23
118724;546;601;3;2;Kirk;Burton;4/11/18;20:46;4/11/18;21:27;23/4/23
118785;545;600;3;3;Bob;Burton;4/4/18;08:50;4/4/18;09:53;2/3/23
118886;544;601;3;3;Robert;Newsted;26/2/19;12:37;26/2/19;12:37;27/3/23
118887;547;601;2;3;Jason;Trujillo;12/7/22;18:06;12/7/22;18:57;2/3/23
118965;543;601;3;3;Kirk;Burton;5/8/21;18:00;5/8/21;18:56;22/4/23
118971;546;600;2;3;Cliff;Trujillo;27/12/22;13:10;27/12/22;14:10;8/3/23
119049;543;601;3;1;Lars;Newsted;29/10/21;10:31;29/10/21;11:08;13/3/23
119050;545;601;1;2;Cliff;Burton;16/4/19;08:11;16/4/19;08:57;20/3/23
119095;547;601;3;1;Jason;Hammet;14/7/22;10:46;14/7/22;11:17;28/3/23
119160;547;601;1;3;James;Hammet;29/8/20;11:31;29/8/20;12:17;2/4/23
119207;544;600;1;1;James;Trujillo;18/11/19;12:43;18/11/19;13:34;20/3/23
119267;546;600;3;2;Lars;Ulrich;3/4/22;08:03;3/4/22;08:53;13/3/23
119270;544;600;3;3;James;Trujillo;19/11/20;19:04;19/11/20;19:47;3/4/23
119318;547;600;2;1;Robert;Rock;29/1/19;12:27;29/1/19;13:27;14/4/23
119326;544;601;2;3;Jason;Burton;9/3/18;20:44;9/3/18;21:15;3/3/23
119340;544;601;3;2;James;Newsted;8/4/19;12:08;8/4/19;12:08;3/3/23
119357;544;601;2;2;James;Burton;22/12/20;10:11;22/12/20;11:08;1/3/23
119474;545;600;2;1;Cliff;Hammet;22/12/19;07:25;22/12/19;07:25;12/3/23
119489;546;600;3;1;Lars;Rock;27/7/18;10:32;27/7/18;11:25;2/3/23
119525;547;601;2;1;Jason;Burton;13/9/22;08:56;13/9/22;09:40;12/3/23
119552;543;601;4;3;James;Trujillo;7/5/20;14:25;7/5/20;14:59;1/3/23
119785;547;600;3;2;Lars;Burton;20/2/18;20:10;20/2/18;21:01;23/3/23
119816;547;601;3;3;Robert;Ulrich;29/11/21;09:37;29/11/21;10:33;27/3/23
119945;547;601;1;3;Lars;Hammet;17/6/18;08:26;17/6/18;08:26;6/4/23
119985;547;600;1;2;Kirk;Newsted;12/2/21;20:46;12/2/21;21:32;19/4/23
120026;547;601;2;1;Bob;Ulrich;11/5/22;13:22;11/5/22;14:23;29/4/23
120035;545;601;1;2;Cliff;Trujillo;13/7/22;07:25;13/7/22;08:29;11/4/23
120042;544;600;3;3;Cliff;Burton;14/12/18;18:48;14/12/18;19:41;17/4/23
120107;544;601;3;2;Kirk;Rock;20/11/20;19:42;20/11/20;20:36;5/4/23
120112;544;601;1;1;Jason;Hammet;19/5/19;08:58;19/5/19;09:55;7/3/23
120159;544;601;2;3;Cliff;Burton;16/8/22;13:49;16/8/22;14:26;9/4/23
120219;543;600;2;3;Lars;Rock;28/4/22;11:49;28/4/22;12:52;2/3/23
120336;546;600;3;1;Cliff;Trujillo;29/6/21;15:52;29/6/21;16:51;28/3/23
120345;546;600;1;2;Bob;Hetfield;7/4/21;14:35;7/4/21;15:38;7/3/23
120449;545;601;3;1;Cliff;Trujillo;28/5/22;07:30;28/5/22;08:11;28/4/23
120453;545;600;3;3;Robert;Newsted;12/6/21;15:48;12/6/21;15:48;12/4/23
120474;545;601;3;2;Cliff;Newsted;11/1/22;14:39;11/1/22;15:36;5/3/23
120483;547;600;3;1;Lars;Hetfield;5/9/19;09:42;5/9/19;10:26;9/4/23
120609;547;600;1;2;Jason;Trujillo;3/1/18;08:24;3/1/18;09:21;24/3/23
120659;545;600;1;1;Kirk;Hetfield;22/10/21;07:34;22/10/21;08:11;28/4/23
120801;546;600;4;3;James;Burton;4/3/18;20:39;4/3/18;21:38;1/4/23
120803;543;601;3;1;Cliff;Burton;15/11/19;10:01;15/11/19;11:01;26/4/23
120804;544;600;1;1;James;Ulrich;11/9/22;09:38;11/9/22;10:11;30/4/23
120860;546;600;3;3;Bob;Rock;7/1/19;16:13;7/1/19;16:13;9/3/23
120906;547;600;3;1;Cliff;Trujillo;30/10/22;13:37;30/10/22;14:25;7/4/23
120929;545;600;3;1;James;Hammet;26/4/22;20:25;26/4/22;20:25;6/4/23
120938;547;601;3;2;Cliff;Newsted;7/1/19;16:31;7/1/19;17:25;8/3/23
120946;545;601;2;2;Robert;Burton;4/9/18;12:08;4/9/18;12:58;21/3/23
120958;546;601;3;3;Robert;Newsted;10/6/22;19:22;10/6/22;20:19;1/3/23
120986;547;601;2;1;Robert;Newsted;17/4/21;08:18;17/4/21;09:01;4/3/23
121023;543;600;3;3;Cliff;Hammet;9/10/18;14:51;9/10/18;15:52;24/4/23
121049;547;601;4;1;Kirk;Ulrich;21/11/22;19:56;21/11/22;20:50;2/3/23
121077;546;600;3;1;Lars;Hammet;7/8/18;08:16;7/8/18;09:12;10/4/23
121080;544;600;3;1;Lars;Hetfield;6/4/22;17:48;6/4/22;18:31;26/4/23
121113;546;600;2;2;Lars;Newsted;13/11/18;17:47;13/11/18;17:47;22/3/23
121208;544;601;1;3;Lars;Hetfield;6/11/19;08:23;6/11/19;09:07;10/3/23
121215;544;601;4;2;Jason;Burton;2/6/22;21:12;2/6/22;22:12;27/4/23
121228;544;600;2;3;Robert;Newsted;7/11/19;09:02;7/11/19;10:05;1/3/23
121288;544;600;4;2;Kirk;Hetfield;2/11/21;08:10;2/11/21;08:56;3/4/23
121305;546;600;3;3;Kirk;Burton;10/11/21;14:06;10/11/21;15:05;25/3/23
121323;545;600;3;1;Kirk;Trujillo;15/5/21;19:26;15/5/21;19:26;5/3/23
121414;543;600;3;1;Bob;Ulrich;18/10/21;09:36;18/10/21;09:36;4/3/23
121418;547;600;3;3;Cliff;Hammet;26/1/20;11:31;26/1/20;12:09;12/3/23
121419;546;600;4;1;Jason;Ulrich;17/6/21;15:35;17/6/21;16:36;5/4/23
121465;545;601;4;1;Lars;Burton;3/10/18;10:43;3/10/18;10:43;9/3/23
121543;545;601;2;2;Jason;Ulrich;6/6/18;18:59;6/6/18;20:02;26/3/23
121567;544;601;1;1;Kirk;Trujillo;26/7/20;08:18;26/7/20;09:05;10/3/23
121587;547;600;1;2;Bob;Burton;20/7/18;10:32;20/7/18;11:09;28/4/23
9121587;544;600;4;1;Lars;Trujillo;6/12/19;14:54;6/12/19;15:55;14/4/23
121657;543;600;3;2;Jason;Newsted;8/4/21;20:48;8/4/21;21:38;19/4/23
121746;546;601;2;3;Jason;Ulrich;3/3/22;21:20;3/3/22;22:13;9/4/23
121772;547;600;3;3;Lars;Rock;19/1/21;14:19;19/1/21;15:00;20/4/23
121813;545;600;4;1;Lars;Rock;28/7/21;07:48;28/7/21;08:45;1/3/23
121888;545;601;1;3;Jason;Hammet;17/8/20;20:32;17/8/20;21:16;19/4/23
121928;545;601;3;3;Kirk;Hetfield;21/12/18;20:56;21/12/18;21:27;16/3/23
121946;546;600;1;1;Cliff;Hetfield;22/5/18;14:35;22/5/18;14:35;6/4/23
121962;544;600;1;3;Kirk;Trujillo;25/5/22;07:58;25/5/22;08:57;29/3/23
122016;547;601;2;3;Kirk;Rock;10/11/22;07:43;10/11/22;08:16;9/3/23
122146;545;601;1;1;Jason;Newsted;14/3/20;12:14;14/3/20;13:05;9/4/23
122161;544;600;4;2;Bob;Trujillo;3/4/19;11:37;3/4/19;12:31;28/4/23
122171;545;601;2;3;Cliff;Rock;29/8/18;18:34;29/8/18;19:31;24/3/23
122196;544;600;2;3;Kirk;Ulrich;22/10/19;17:52;22/10/19;18:46;12/4/23
122321;545;600;2;1;Jason;Rock;27/6/21;19:01;27/6/21;20:05;28/4/23
122354;544;601;3;3;Cliff;Trujillo;3/1/22;21:17;3/1/22;21:53;6/4/23
122356;545;601;3;2;James;Trujillo;25/11/22;16:34;25/11/22;17:21;5/4/23
122372;544;600;3;2;Cliff;Rock;12/2/19;10:46;12/2/19;11:19;16/4/23
122387;543;600;2;3;Bob;Hammet;8/6/20;07:56;8/6/20;08:59;28/4/23
122407;546;600;4;3;Cliff;Hammet;3/2/22;16:46;3/2/22;16:46;23/4/23
122456;545;600;3;3;Robert;Hammet;13/5/18;19:49;13/5/18;19:49;11/3/23
122485;544;601;2;1;Bob;Ulrich;24/12/18;21:28;24/12/18;22:21;10/3/23
122576;545;601;4;3;James;Ulrich;21/9/20;17:39;21/9/20;18:22;11/3/23
122681;543;601;3;3;Bob;Hammet;24/11/22;21:31;24/11/22;22:35;4/4/23
122729;543;601;2;3;Kirk;Newsted;7/6/21;11:06;7/6/21;12:05;5/3/23
122742;545;601;2;1;Lars;Burton;9/2/20;18:57;9/2/20;19:45;5/4/23
122773;544;600;1;1;Bob;Burton;8/6/20;12:40;8/6/20;13:17;4/4/23
122796;547;600;4;2;Robert;Newsted;9/11/20;20:03;9/11/20;20:51;27/4/23
122867;547;600;2;2;Lars;Hammet;10/6/22;18:35;10/6/22;19:09;27/3/23
122931;545;600;3;2;James;Trujillo;20/11/19;20:19;20/11/19;21:22;16/4/23
122938;545;600;2;1;Cliff;Trujillo;16/12/18;18:03;16/12/18;18:03;27/3/23
122970;543;601;2;1;James;Burton;23/6/18;13:55;23/6/18;14:43;25/4/23
123000;543;600;4;3;Robert;Hetfield;12/3/22;14:55;12/3/22;14:55;11/3/23
123024;545;600;3;1;Bob;Newsted;7/9/20;11:45;7/9/20;12:38;23/3/23
123049;544;601;4;2;Kirk;Ulrich;25/4/19;14:07;25/4/19;14:50;5/4/23
123098;543;601;2;2;Robert;Burton;22/7/21;07:55;22/7/21;08:56;9/4/23
123130;544;601;4;2;Kirk;Rock;20/11/22;09:52;20/11/22;10:29;3/4/23
123172;543;601;3;3;Robert;Rock;16/9/18;12:49;16/9/18;13:49;7/3/23
123183;547;600;3;3;Bob;Ulrich;29/2/20;11:27;29/2/20;12:24;23/3/23
123207;545;600;1;2;Robert;Rock;7/5/19;09:02;7/5/19;09:02;29/4/23
123248;546;600;2;3;Lars;Newsted;14/3/21;09:53;14/3/21;10:31;9/4/23
123353;545;600;3;2;James;Rock;17/7/20;12:54;17/7/20;13:38;21/3/23
123382;543;600;3;1;James;Ulrich;20/1/21;21:37;20/1/21;22:34;25/4/23
123407;546;600;1;1;Cliff;Hammet;18/7/22;13:51;18/7/22;13:51;30/4/23
123479;545;601;3;1;Jason;Newsted;24/6/22;20:21;24/6/22;20:54;26/3/23
123542;545;601;4;2;James;Rock;5/10/20;14:22;5/10/20;14:22;15/4/23
123577;543;601;3;2;Cliff;Hetfield;14/6/22;18:00;14/6/22;18:36;11/4/23
123717;543;600;1;2;Robert;Ulrich;5/9/20;13:29;5/9/20;14:06;12/3/23
123764;544;600;2;1;Robert;Burton;8/7/18;11:30;8/7/18;12:11;16/3/23
123765;547;601;2;1;James;Rock;18/3/18;09:36;18/3/18;10:40;23/4/23
123783;544;601;1;1;Cliff;Newsted;16/3/18;15:44;16/3/18;16:31;1/3/23
123969;544;601;1;2;Cliff;Hammet;13/3/19;19:29;13/3/19;20:03;28/3/23
124028;544;600;1;3;Cliff;Burton;14/10/21;08:55;14/10/21;09:39;26/4/23
124030;545;601;1;2;James;Burton;6/8/22;11:31;6/8/22;12:14;8/3/23
124033;544;601;3;3;Bob;Hammet;30/6/19;07:59;30/6/19;08:46;9/4/23
124042;547;601;3;2;Robert;Hammet;17/3/18;21:31;17/3/18;22:05;13/3/23
124073;547;601;3;1;James;Ulrich;28/4/20;20:52;28/4/20;21:52;13/4/23
124075;543;600;3;1;Cliff;Burton;13/9/21;13:53;13/9/21;14:33;29/4/23
124102;543;601;1;1;Cliff;Hetfield;13/10/19;09:53;13/10/19;10:34;10/3/23
124124;543;600;2;2;Jason;Trujillo;8/5/20;14:00;8/5/20;15:00;28/3/23
124149;543;601;3;2;Kirk;Trujillo;17/7/22;07:38;17/7/22;08:11;30/3/23
124167;543;600;3;3;Bob;Newsted;7/8/22;13:36;7/8/22;14:22;21/3/23
124177;547;601;3;2;Cliff;Hetfield;29/3/21;14:02;29/3/21;14:52;4/4/23
124183;544;600;3;2;Kirk;Hammet;17/9/20;16:38;17/9/20;17:19;22/3/23
124196;545;600;3;2;Jason;Rock;29/4/18;08:09;29/4/18;09:09;8/4/23
124253;546;601;4;3;Kirk;Newsted;24/1/18;11:20;24/1/18;11:57;11/4/23
124270;546;601;4;3;James;Hammet;17/12/18;18:29;17/12/18;19:33;11/4/23
124308;543;600;2;1;Kirk;Ulrich;22/11/20;17:53;22/11/20;18:27;21/4/23
124321;543;600;3;2;Jason;Hammet;9/12/21;10:42;9/12/21;11:15;14/3/23
124326;545;601;2;3;James;Ulrich;5/12/19;13:32;5/12/19;14:32;5/3/23
124363;546;600;4;1;Bob;Burton;3/3/21;09:26;3/3/21;10:03;8/4/23
124386;546;600;3;3;Bob;Burton;1/3/22;18:25;1/3/22;19:22;24/4/23
124389;547;600;1;3;Bob;Burton;10/2/18;10:49;10/2/18;11:20;8/4/23
124423;543;600;2;3;Cliff;Rock;5/4/20;20:27;5/4/20;21:05;15/3/23
124436;546;601;1;2;Kirk;Hammet;8/5/20;21:06;8/5/20;22:03;2/4/23
124444;546;601;1;2;Jason;Hetfield;22/5/22;21:50;22/5/22;22:47;1/4/23
124476;546;601;1;1;Jason;Burton;5/6/22;17:26;5/6/22;17:26;1/3/23
124516;546;600;3;1;Jason;Rock;7/9/20;09:37;7/9/20;10:14;19/3/23
124696;546;600;4;2;Cliff;Hetfield;6/5/22;10:55;6/5/22;11:51;5/3/23
124768;543;600;3;2;Bob;Hetfield;21/5/18;19:44;21/5/18;20:25;29/4/23
124776;543;600;3;3;Jason;Burton;13/8/22;11:02;13/8/22;11:56;8/3/23
124826;545;600;4;1;James;Hetfield;13/4/22;19:54;13/4/22;20:31;2/4/23
124857;544;600;4;2;James;Trujillo;8/12/19;21:50;8/12/19;22:21;2/3/23
124927;546;601;3;1;James;Hammet;17/8/21;09:35;17/8/21;10:16;27/3/23
124976;543;601;1;2;Bob;Trujillo;15/1/18;08:48;15/1/18;09:38;30/3/23
124986;544;600;1;1;Kirk;Burton;12/4/19;07:38;12/4/19;08:29;12/3/23
125038;545;600;1;2;Robert;Ulrich;9/4/21;10:17;9/4/21;11:04;3/4/23
125064;543;601;2;2;Kirk;Ulrich;26/8/19;20:25;26/8/19;21:01;9/4/23
125085;543;601;2;1;Jason;Newsted;10/5/20;12:26;10/5/20;13:26;29/4/23
125119;546;600;3;3;Kirk;Ulrich;7/2/18;07:38;7/2/18;08:16;19/3/23
125220;543;601;2;2;Robert;Hetfield;11/7/21;13:03;11/7/21;13:37;2/3/23
125228;545;600;1;1;Kirk;Hammet;4/3/18;09:38;4/3/18;10:25;18/3/23
125298;545;600;3;1;Cliff;Rock;10/2/19;08:47;10/2/19;09:48;26/4/23
125323;543;600;2;1;James;Hammet;28/1/18;15:19;28/1/18;16:16;11/4/23
125336;547;601;3;1;Bob;Ulrich;23/10/18;11:16;23/10/18;12:20;10/3/23
125370;547;601;1;1;Robert;Newsted;22/2/20;15:52;22/2/20;15:52;27/3/23
125371;547;601;3;2;Bob;Rock;17/5/22;20:12;17/5/22;20:55;23/3/23
125517;544;601;4;2;Kirk;Hammet;22/4/22;13:57;22/4/22;14:30;1/3/23
125641;544;600;4;3;Cliff;Burton;24/3/22;12:04;24/3/22;12:50;12/3/23
125648;547;600;4;3;Bob;Hammet;17/9/22;15:21;17/9/22;16:20;24/3/23
125664;546;601;3;3;Cliff;Hammet;17/6/21;08:51;17/6/21;08:51;11/4/23
125675;547;601;3;1;Robert;Burton;8/8/22;21:15;8/8/22;21:59;19/3/23
125735;545;600;3;3;Cliff;Newsted;27/4/20;11:12;27/4/20;11:56;28/3/23
125737;547;601;3;2;Robert;Trujillo;12/2/19;20:46;12/2/19;21:19;28/4/23
125766;546;601;2;2;Cliff;Trujillo;6/3/20;17:09;6/3/20;18:10;19/4/23
125768;543;601;4;1;Cliff;Trujillo;4/1/21;21:29;4/1/21;22:09;6/4/23
125873;546;601;3;2;Lars;Trujillo;9/6/19;16:04;9/6/19;16:04;16/4/23
125893;546;600;3;1;Cliff;Burton;24/9/22;18:46;24/9/22;19:20;1/4/23
126006;547;601;2;2;Lars;Rock;26/9/18;10:55;26/9/18;11:54;29/4/23
126053;543;601;4;3;Cliff;Rock;24/1/22;16:06;24/1/22;16:57;19/3/23
126061;546;600;3;3;James;Burton;6/3/19;21:10;6/3/19;21:51;29/4/23
126078;545;601;4;2;Cliff;Rock;12/9/20;18:04;12/9/20;18:04;12/3/23
126082;543;600;1;3;Lars;Rock;12/1/22;20:58;12/1/22;21:54;1/4/23
126098;545;601;1;1;James;Burton;22/8/20;08:51;22/8/20;08:51;13/4/23
126104;547;601;3;2;Robert;Ulrich;11/12/18;20:57;11/12/18;21:34;20/4/23
126107;543;600;3;3;Bob;Ulrich;6/6/18;18:04;6/6/18;18:50;19/3/23
126129;546;600;2;2;Lars;Newsted;4/2/18;11:53;4/2/18;12:27;24/3/23
126131;543;600;1;1;Cliff;Rock;29/12/22;07:21;29/12/22;07:54;20/4/23
126140;546;600;3;1;Lars;Hammet;23/1/22;09:32;23/1/22;10:08;28/3/23
126171;543;600;1;2;James;Trujillo;5/12/21;17:07;5/12/21;17:40;8/3/23
126179;545;600;3;1;Jason;Ulrich;29/1/20;11:22;29/1/20;12:03;13/4/23
126190;543;600;4;1;Robert;Hetfield;10/6/21;12:13;10/6/21;12:47;20/3/23
126241;544;601;3;2;Lars;Hammet;6/11/20;11:50;6/11/20;12:43;27/4/23
126261;547;600;3;3;Bob;Rock;6/1/20;08:19;6/1/20;08:19;15/4/23
126289;545;601;2;3;Cliff;Trujillo;22/5/22;14:34;22/5/22;15:38;2/3/23
126313;546;600;2;1;Jason;Trujillo;10/5/20;16:28;10/5/20;17:08;28/3/23
126329;543;601;4;1;Bob;Burton;21/2/18;10:17;21/2/18;11:21;25/4/23
126368;547;601;3;3;Bob;Hammet;24/12/22;07:05;24/12/22;07:05;16/4/23
126391;546;601;3;3;Jason;Ulrich;26/1/18;08:26;26/1/18;09:13;11/3/23
126393;544;601;1;1;Lars;Hetfield;17/10/21;14:57;17/10/21;15:33;13/3/23
9126393;547;600;4;2;Jason;Burton;6/2/19;07:49;6/2/19;08:53;2/3/23
126401;544;600;2;2;Jason;Newsted;10/3/21;11:48;10/3/21;12:36;3/4/23
126424;543;601;1;3;Lars;Newsted;24/7/18;14:18;24/7/18;15:19;5/4/23
126467;543;601;1;3;Kirk;Ulrich;8/4/22;15:18;8/4/22;16:05;25/4/23
126489;545;600;4;3;Lars;Rock;15/7/19;16:41;15/7/19;17:24;13/4/23
126560;543;600;3;3;James;Burton;27/5/18;13:14;27/5/18;14:11;2/4/23
126576;543;601;4;1;Jason;Ulrich;17/3/18;19:32;17/3/18;19:32;27/3/23
126589;544;600;3;2;Kirk;Rock;27/7/18;13:21;27/7/18;14:17;11/3/23
126591;544;600;3;2;Cliff;Rock;3/8/21;07:44;3/8/21;08:37;9/4/23
126620;544;601;3;2;Bob;Trujillo;7/3/22;21:52;7/3/22;22:33;15/4/23
126697;547;600;2;3;Robert;Hammet;30/1/19;10:50;30/1/19;11:47;27/4/23
126760;544;601;3;1;Kirk;Trujillo;21/2/21;17:43;21/2/21;18:34;4/3/23
126770;543;600;3;1;Lars;Rock;11/6/19;19:16;11/6/19;19:16;28/4/23
126778;544;600;4;3;Lars;Trujillo;27/1/22;07:32;27/1/22;08:06;14/4/23
126783;544;600;3;1;Kirk;Rock;1/8/20;12:22;1/8/20;12:22;19/3/23
126842;547;600;3;2;Jason;Burton;2/6/20;17:12;2/6/20;18:08;1/3/23
126844;546;601;2;3;Lars;Rock;16/8/21;20:43;16/8/21;20:43;7/3/23
126863;543;601;4;1;Robert;Rock;14/6/19;16:48;14/6/19;17:51;12/4/23
126949;544;600;1;3;Kirk;Trujillo;6/5/21;18:39;6/5/21;19:40;16/4/23
127031;545;600;3;1;Jason;Ulrich;13/4/20;14:26;13/4/20;15:29;30/3/23
127088;545;600;4;3;Kirk;Newsted;2/5/20;10:34;2/5/20;11:27;24/3/23
127095;545;600;3;2;Bob;Burton;1/5/21;09:11;1/5/21;09:52;12/4/23
127140;547;600;3;2;Jason;Rock;13/5/18;08:39;13/5/18;09:40;2/4/23
127157;544;600;4;1;Jason;Rock;11/12/22;13:32;11/12/22;14:28;3/3/23
127196;544;601;4;2;James;Trujillo;29/9/21;14:29;29/9/21;15:15;16/4/23
127311;547;600;4;2;Robert;Newsted;8/4/18;18:05;8/4/18;19:08;2/4/23
127312;544;601;3;2;Bob;Rock;25/4/20;15:50;25/4/20;16:21;10/4/23
127335;547;601;3;1;Cliff;Burton;23/2/21;18:24;23/2/21;18:55;4/3/23
127376;545;600;2;2;Bob;Hetfield;9/11/21;18:18;9/11/21;18:49;14/3/23
127411;544;600;4;3;Lars;Newsted;15/10/20;10:36;15/10/20;11:32;25/3/23
127514;543;601;2;1;Bob;Hammet;30/6/20;08:00;30/6/20;08:48;28/3/23
127537;544;600;3;1;Jason;Newsted;22/3/21;18:46;22/3/21;19:40;28/3/23
127638;544;600;4;1;Robert;Newsted;28/12/19;11:08;28/12/19;11:08;29/3/23
127652;545;600;3;2;Jason;Newsted;26/8/21;20:31;26/8/21;21:22;25/3/23
127683;547;601;3;1;Cliff;Hammet;16/10/20;15:21;16/10/20;16:14;16/3/23
127729;544;600;3;1;Lars;Rock;13/3/20;14:00;13/3/20;14:36;15/3/23
127760;544;601;4;2;James;Trujillo;7/4/19;10:42;7/4/19;11:18;27/3/23
127763;547;601;2;1;Jason;Newsted;4/8/20;17:42;4/8/20;18:19;26/3/23
127818;547;601;4;3;James;Burton;10/4/18;08:29;10/4/18;08:29;16/4/23
127894;547;600;3;2;Cliff;Trujillo;8/12/22;19:33;8/12/22;20:37;28/4/23
127946;547;601;1;2;Kirk;Trujillo;21/7/19;18:33;21/7/19;19:04;12/4/23
127960;543;601;3;3;Jason;Burton;28/2/21;14:35;28/2/21;14:35;27/4/23
127963;547;600;2;3;Robert;Ulrich;26/1/20;11:08;26/1/20;11:41;20/4/23
127973;545;600;4;3;Kirk;Hetfield;12/2/19;17:28;12/2/19;18:24;30/3/23
128014;547;600;4;1;James;Rock;20/9/20;19:06;20/9/20;20:02;10/3/23
128091;546;601;2;2;Bob;Hammet;17/5/21;11:49;17/5/21;12:36;13/4/23
128122;543;601;3;1;James;Ulrich;6/4/22;08:20;6/4/22;08:51;16/4/23
128203;543;600;2;1;Jason;Ulrich;15/8/21;17:17;15/8/21;17:17;23/3/23
128214;543;601;4;3;Jason;Ulrich;17/11/22;21:39;17/11/22;22:42;30/3/23
128254;546;600;3;1;James;Trujillo;29/8/22;21:04;29/8/22;21:41;30/4/23
128293;543;600;2;3;Kirk;Ulrich;9/3/21;19:02;9/3/21;19:58;15/3/23
128308;544;601;3;3;Bob;Trujillo;4/8/18;15:35;4/8/18;16:11;10/4/23
128319;544;601;4;2;Robert;Rock;6/12/18;20:07;6/12/18;21:11;10/4/23
128323;544;601;4;1;Robert;Trujillo;8/9/22;17:11;8/9/22;18:10;30/3/23
128377;544;601;3;2;Kirk;Hammet;29/8/18;18:58;29/8/18;18:58;1/3/23
128411;545;600;1;3;Robert;Burton;10/9/21;13:33;10/9/21;14:14;21/4/23
128495;544;601;1;2;Jason;Hammet;30/7/22;12:05;30/7/22;12:41;23/4/23
128496;547;600;1;1;James;Trujillo;17/1/22;20:23;17/1/22;20:54;12/4/23
9128496;545;600;3;3;Lars;Trujillo;15/4/20;21:39;15/4/20;22:15;30/4/23
128550;546;601;3;2;Kirk;Hetfield;8/4/22;17:48;8/4/22;18:32;27/3/23
128595;544;601;3;3;Jason;Newsted;26/2/19;21:17;26/2/19;22:04;20/3/23
128647;544;600;4;3;Lars;Hammet;7/8/18;19:31;7/8/18;20:14;13/4/23
128681;543;601;4;1;Cliff;Hammet;6/6/18;08:34;6/6/18;09:24;13/3/23
128704;544;600;1;2;Jason;Hetfield;2/10/22;15:44;2/10/22;16:41;5/4/23
128723;544;601;4;3;Robert;Rock;9/6/21;11:29;9/6/21;12:22;14/4/23
128769;543;600;4;3;Robert;Rock;19/4/22;10:05;19/4/22;11:08;15/4/23
128785;546;600;3;1;Lars;Trujillo;15/10/19;16:24;15/10/19;17:15;27/3/23
128796;547;601;3;1;Kirk;Trujillo;21/3/18;08:18;21/3/18;09:14;20/4/23
128801;546;600;4;2;Kirk;Rock;16/2/20;21:23;16/2/20;22:04;11/3/23
128890;543;601;1;2;Jason;Burton;20/2/18;15:18;20/2/18;16:04;20/4/23
128898;544;601;2;3;Kirk;Newsted;13/8/21;18:37;13/8/21;19:38;6/4/23
128915;545;600;3;1;Cliff;Hammet;25/5/19;14:18;25/5/19;14:49;1/3/23
128934;546;601;4;3;Cliff;Newsted;28/8/22;08:07;28/8/22;08:57;18/3/23
128939;545;600;3;2;Lars;Hammet;12/1/20;07:35;12/1/20;08:35;30/4/23
128949;543;600;1;2;James;Hammet;18/1/19;18:22;18/1/19;19:08;26/4/23
128956;543;601;4;3;James;Trujillo;10/12/20;21:40;10/12/20;22:28;19/4/23
128980;543;601;4;1;Cliff;Hammet;24/9/21;13:29;24/9/21;13:29;5/3/23
129014;544;600;2;3;James;Rock;20/8/20;15:06;20/8/20;15:53;8/3/23
129016;546;601;3;2;Cliff;Ulrich;18/1/22;14:26;18/1/22;15:00;28/3/23
129046;547;600;1;2;Bob;Hetfield;14/9/20;21:56;14/9/20;22:55;17/4/23
129090;544;600;4;2;Jason;Trujillo;27/3/20;07:14;27/3/20;08:10;22/4/23
129102;545;601;1;1;Robert;Ulrich;21/12/20;08:30;21/12/20;09:21;21/3/23
129130;546;600;1;2;James;Rock;21/6/18;14:37;21/6/18;15:28;14/4/23
129159;544;601;3;3;Kirk;Trujillo;2/3/21;16:42;2/3/21;17:33;24/3/23
129191;547;600;3;3;Bob;Ulrich;7/11/20;17:25;7/11/20;18:01;5/3/23
129207;543;601;4;2;Jason;Rock;25/9/19;18:17;25/9/19;18:55;3/4/23
129236;544;601;4;1;Robert;Hetfield;15/7/22;15:37;15/7/22;16:30;30/4/23
9129236;547;601;4;1;Bob;Rock;7/1/18;12:59;7/1/18;13:43;7/3/23
129399;546;601;1;1;Bob;Ulrich;30/5/18;18:33;30/5/18;19:36;24/3/23
129440;547;600;3;3;Cliff;Hetfield;12/4/22;11:53;12/4/22;12:57;24/4/23
129450;543;601;4;3;Bob;Trujillo;28/1/20;11:58;28/1/20;12:41;21/3/23
129469;543;601;4;2;James;Hammet;10/8/18;07:57;10/8/18;08:34;25/3/23
129484;543;601;2;3;Robert;Trujillo;21/3/21;15:23;21/3/21;16:16;29/3/23
129522;547;601;3;2;Jason;Newsted;14/3/22;20:40;14/3/22;21:30;6/4/23
129524;545;600;4;1;Robert;Ulrich;24/10/20;13:41;24/10/20;14:41;14/3/23
